accepted_by_controlled_cost_greedy,accepted_by_controlled_cost_partial_hungarian,accepted_by_controlled_cost_reciprocal,accepted_by_historical_geometry_first_reciprocal,appearance_distance,controlled_cost,destination_crop_area_median_px2,destination_gt_purity,destination_id,destination_majority_gt_identity,enters_fixed_candidate_graph,gap,geometry_normalized_by_diagonal,geometry_normalized_by_gate,geometry_pixels,historical_decision,incoming_competitor_destination,incoming_competitor_gt_relation,incoming_competitor_source,method,modality,outgoing_competitor_appearance_distance,outgoing_competitor_destination,outgoing_competitor_geometry_pixels,outgoing_competitor_gt_relation,outgoing_competitor_source,posthoc_gt_identity,row_type,sequence,source_crop_area_median_px2,source_gt_purity,source_id,source_majority_gt_identity,split,tracker
False,False,False,False,0.08267974853515625,0.5179469259779931,304.73120856133755,1.0,9,5,False,2,0.08130384353043456,1.2115749494834582,66.6366222215902,geometry_gate,9,different_identity,3,,ir,0.04071164131164551,10,17.93866093830305,different_identity,4,5,correct_fragment_opportunity,M3OT/2/ir/test/2-03T,541.0715874303132,1.0,4,5,held_out,bytetrack
,,,,0.04071164131164551,0.17617653643699835,306.65972524369135,1.0,10,6,,2,0.021887095015460777,0.32615747160551,17.93866093830305,,,,,historical_geometry_first_reciprocal,ir,,,,,,,accepted_false_link,M3OT/2/ir/test/2-03T,541.0715874303132,1.0,4,5,held_out,bytetrack
,,,,0.0732489824295044,0.1952864564973178,304.73120856133755,1.0,9,5,,2,0.01845610095752691,0.27502942806027214,15.126618543314967,,,,,historical_geometry_first_reciprocal,ir,,,,,,,accepted_false_link,M3OT/2/ir/test/2-03T,379.2332506198436,1.0,3,4,held_out,bytetrack
,,,,0.09619450569152832,0.6112546093383552,407.2835445252713,1.0,24,19,,18,0.06127544795639192,0.9131154757099712,50.221351164048414,,,,,historical_geometry_first_reciprocal,ir,,,,,,,accepted_false_link,M3OT/2/ir/test/2-03T,428.78562782518566,1.0,17,13,held_out,bytetrack
,,,,0.13003283739089966,0.5372705922722106,326.90302485087886,1.0,13,9,,8,0.06118061677444757,0.9117023188469665,50.14362753658316,,,,,historical_geometry_first_reciprocal,ir,,,,,,,accepted_false_link,M3OT/2/ir/test/2-03T,375.21006367902737,1.0,6,7,held_out,bytetrack
,,,,0.04071164131164551,0.17617653643699835,306.65972524369135,1.0,10,6,,2,0.021887095015460777,0.32615747160551,17.93866093830305,,,,,controlled_cost_greedy,ir,,,,,,,accepted_false_link,M3OT/2/ir/test/2-03T,541.0715874303132,1.0,4,5,held_out,bytetrack
,,,,0.0732489824295044,0.1952864564973178,304.73120856133755,1.0,9,5,,2,0.01845610095752691,0.27502942806027214,15.126618543314967,,,,,controlled_cost_greedy,ir,,,,,,,accepted_false_link,M3OT/2/ir/test/2-03T,379.2332506198436,1.0,3,4,held_out,bytetrack
,,,,0.13003283739089966,0.5372705922722106,326.90302485087886,1.0,13,9,,8,0.06118061677444757,0.9117023188469665,50.14362753658316,,,,,controlled_cost_greedy,ir,,,,,,,accepted_false_link,M3OT/2/ir/test/2-03T,375.21006367902737,1.0,6,7,held_out,bytetrack
,,,,0.09619450569152832,0.6112546093383552,407.2835445252713,1.0,24,19,,18,0.06127544795639192,0.9131154757099712,50.221351164048414,,,,,controlled_cost_greedy,ir,,,,,,,accepted_false_link,M3OT/2/ir/test/2-03T,428.78562782518566,1.0,17,13,held_out,bytetrack
,,,,0.04071164131164551,0.17617653643699835,306.65972524369135,1.0,10,6,,2,0.021887095015460777,0.32615747160551,17.93866093830305,,,,,controlled_cost_reciprocal,ir,,,,,,,accepted_false_link,M3OT/2/ir/test/2-03T,541.0715874303132,1.0,4,5,held_out,bytetrack
,,,,0.0732489824295044,0.1952864564973178,304.73120856133755,1.0,9,5,,2,0.01845610095752691,0.27502942806027214,15.126618543314967,,,,,controlled_cost_reciprocal,ir,,,,,,,accepted_false_link,M3OT/2/ir/test/2-03T,379.2332506198436,1.0,3,4,held_out,bytetrack
,,,,0.13003283739089966,0.5372705922722106,326.90302485087886,1.0,13,9,,8,0.06118061677444757,0.9117023188469665,50.14362753658316,,,,,controlled_cost_reciprocal,ir,,,,,,,accepted_false_link,M3OT/2/ir/test/2-03T,375.21006367902737,1.0,6,7,held_out,bytetrack
,,,,0.09619450569152832,0.6112546093383552,407.2835445252713,1.0,24,19,,18,0.06127544795639192,0.9131154757099712,50.221351164048414,,,,,controlled_cost_reciprocal,ir,,,,,,,accepted_false_link,M3OT/2/ir/test/2-03T,428.78562782518566,1.0,17,13,held_out,bytetrack
,,,,0.04071164131164551,0.17617653643699835,306.65972524369135,1.0,10,6,,2,0.021887095015460777,0.32615747160551,17.93866093830305,,,,,controlled_cost_partial_hungarian,ir,,,,,,,accepted_false_link,M3OT/2/ir/test/2-03T,541.0715874303132,1.0,4,5,held_out,bytetrack
,,,,0.0732489824295044,0.1952864564973178,304.73120856133755,1.0,9,5,,2,0.01845610095752691,0.27502942806027214,15.126618543314967,,,,,controlled_cost_partial_hungarian,ir,,,,,,,accepted_false_link,M3OT/2/ir/test/2-03T,379.2332506198436,1.0,3,4,held_out,bytetrack
,,,,0.13003283739089966,0.5372705922722106,326.90302485087886,1.0,13,9,,8,0.06118061677444757,0.9117023188469665,50.14362753658316,,,,,controlled_cost_partial_hungarian,ir,,,,,,,accepted_false_link,M3OT/2/ir/test/2-03T,375.21006367902737,1.0,6,7,held_out,bytetrack
,,,,0.09619450569152832,0.6112546093383552,407.2835445252713,1.0,24,19,,18,0.06127544795639192,0.9131154757099712,50.221351164048414,,,,,controlled_cost_partial_hungarian,ir,,,,,,,accepted_false_link,M3OT/2/ir/test/2-03T,428.78562782518566,1.0,17,13,held_out,bytetrack
False,False,False,False,0.04082131385803223,0.4901557786448645,297.5320023971144,1.0,8,4,False,4,0.08059842663436954,1.2010629564078195,66.05846260243007,geometry_gate,,,,,ir,0.05504661798477173,9,1.8844592465076393,different_identity,3,4,correct_fragment_opportunity,M3OT/2/ir/test/2-03T,355.6343724182807,1.0,3,4,held_out,ocsort
False,False,False,False,0.07671642303466797,0.6204230921870652,312.57468516845256,1.0,9,5,False,4,0.09879430083497992,1.472214533112302,80.9717993211766,geometry_gate,9,different_identity,3,,ir,0.08609235286712646,10,25.697732245119727,different_identity,4,5,correct_fragment_opportunity,M3OT/2/ir/test/2-03T,489.32400261843577,1.0,4,5,held_out,ocsort
False,False,False,False,0.12300240993499756,0.5420663608566862,304.2036087959423,1.0,10,6,False,5,0.07042929224960302,1.0495243827867335,57.72384105327035,geometry_gate,10,different_identity,4,,ir,,,,,,6,correct_fragment_opportunity,M3OT/2/ir/test/2-03T,474.6015222533606,1.0,5,6,held_out,ocsort
,,,,0.05504661798477173,0.11702831844676236,312.57468516845256,1.0,9,5,,4,0.002299242887913016,0.03426289539104799,1.8844592465076393,,,,,historical_geometry_first_reciprocal,ir,,,,,,,accepted_false_link,M3OT/2/ir/test/2-03T,355.6343724182807,1.0,3,4,held_out,ocsort
,,,,0.08609235286712646,0.2958464460854116,304.2036087959423,1.0,10,6,,4,0.03135399622442565,0.4672314953658132,25.697732245119727,,,,,historical_geometry_first_reciprocal,ir,,,,,,,accepted_false_link,M3OT/2/ir/test/2-03T,489.32400261843577,1.0,4,5,held_out,ocsort
,,,,0.05504661798477173,0.11702831844676236,312.57468516845256,1.0,9,5,,4,0.002299242887913016,0.03426289539104799,1.8844592465076393,,,,,controlled_cost_greedy,ir,,,,,,,accepted_false_link,M3OT/2/ir/test/2-03T,355.6343724182807,1.0,3,4,held_out,ocsort
,,,,0.08609235286712646,0.2958464460854116,304.2036087959423,1.0,10,6,,4,0.03135399622442565,0.4672314953658132,25.697732245119727,,,,,controlled_cost_greedy,ir,,,,,,,accepted_false_link,M3OT/2/ir/test/2-03T,489.32400261843577,1.0,4,5,held_out,ocsort
,,,,0.05504661798477173,0.11702831844676236,312.57468516845256,1.0,9,5,,4,0.002299242887913016,0.03426289539104799,1.8844592465076393,,,,,controlled_cost_reciprocal,ir,,,,,,,accepted_false_link,M3OT/2/ir/test/2-03T,355.6343724182807,1.0,3,4,held_out,ocsort
,,,,0.08609235286712646,0.2958464460854116,304.2036087959423,1.0,10,6,,4,0.03135399622442565,0.4672314953658132,25.697732245119727,,,,,controlled_cost_reciprocal,ir,,,,,,,accepted_false_link,M3OT/2/ir/test/2-03T,489.32400261843577,1.0,4,5,held_out,ocsort
,,,,0.05504661798477173,0.11702831844676236,312.57468516845256,1.0,9,5,,4,0.002299242887913016,0.03426289539104799,1.8844592465076393,,,,,controlled_cost_partial_hungarian,ir,,,,,,,accepted_false_link,M3OT/2/ir/test/2-03T,355.6343724182807,1.0,3,4,held_out,ocsort
,,,,0.08609235286712646,0.2958464460854116,304.2036087959423,1.0,10,6,,4,0.03135399622442565,0.4672314953658132,25.697732245119727,,,,,controlled_cost_partial_hungarian,ir,,,,,,,accepted_false_link,M3OT/2/ir/test/2-03T,489.32400261843577,1.0,4,5,held_out,ocsort
,,,,0.08109593391418457,0.4467737428697383,347.66518786974484,1.0,8,9,,8,0.053908514256353526,0.8033347822285999,44.18341302257299,,,,,historical_geometry_first_reciprocal,rgb,,,,,,,accepted_false_link,M3OT/2/rgb/test/2-03,322.0203359029256,1.0,6,7,held_out,bytetrack
,,,,0.08109593391418457,0.4467737428697383,347.66518786974484,1.0,8,9,,8,0.053908514256353526,0.8033347822285999,44.18341302257299,,,,,controlled_cost_greedy,rgb,,,,,,,accepted_false_link,M3OT/2/rgb/test/2-03,322.0203359029256,1.0,6,7,held_out,bytetrack
,,,,0.08109593391418457,0.4467737428697383,347.66518786974484,1.0,8,9,,8,0.053908514256353526,0.8033347822285999,44.18341302257299,,,,,controlled_cost_reciprocal,rgb,,,,,,,accepted_false_link,M3OT/2/rgb/test/2-03,322.0203359029256,1.0,6,7,held_out,bytetrack
,,,,0.08109593391418457,0.4467737428697383,347.66518786974484,1.0,8,9,,8,0.053908514256353526,0.8033347822285999,44.18341302257299,,,,,controlled_cost_partial_hungarian,rgb,,,,,,,accepted_false_link,M3OT/2/rgb/test/2-03,322.0203359029256,1.0,6,7,held_out,bytetrack
