created_at,session,model,seed,physical_gpu,ultralytics_device,imgsz,batch,epochs,data_yaml,run_name,log_file,status,command
"2026-05-18T14:48:27+09:00","server-top3-seed5","yolo11s.pt","7","0","0","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolo11s_visdrone_seed7","outputs/logs/server_baselines/yolo11s_visdrone_seed7.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolo11s.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 0 --seed 7 --project outputs/detectors/server_baselines --name yolo11s_visdrone_seed7"
"2026-05-18T14:48:27+09:00","server-top3-seed5","yolo11s.pt","3407","1","1","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolo11s_visdrone_seed3407","outputs/logs/server_baselines/yolo11s_visdrone_seed3407.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolo11s.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 1 --seed 3407 --project outputs/detectors/server_baselines --name yolo11s_visdrone_seed3407"
"2026-05-19T01:41:17+09:00","server-extra-comparison-small","yolov5su.pt","42","0","0","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolov5su_visdrone_seed42","outputs/logs/server_baselines/yolov5su_visdrone_seed42.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolov5su.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 0 --seed 42 --project outputs/detectors/server_baselines --name yolov5su_visdrone_seed42"
"2026-05-19T01:41:17+09:00","server-extra-comparison-small","yolov5su.pt","123","1","1","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolov5su_visdrone_seed123","outputs/logs/server_baselines/yolov5su_visdrone_seed123.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolov5su.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 1 --seed 123 --project outputs/detectors/server_baselines --name yolov5su_visdrone_seed123"
"2026-05-19T01:41:17+09:00","server-extra-comparison-small","yolov5su.pt","2026","0","0","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolov5su_visdrone_seed2026","outputs/logs/server_baselines/yolov5su_visdrone_seed2026.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolov5su.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 0 --seed 2026 --project outputs/detectors/server_baselines --name yolov5su_visdrone_seed2026"
"2026-05-19T01:41:17+09:00","server-extra-comparison-small","yolov9s.pt","42","1","1","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolov9s_visdrone_seed42","outputs/logs/server_baselines/yolov9s_visdrone_seed42.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolov9s.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 1 --seed 42 --project outputs/detectors/server_baselines --name yolov9s_visdrone_seed42"
"2026-05-19T01:41:17+09:00","server-extra-comparison-small","yolov9s.pt","123","0","0","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolov9s_visdrone_seed123","outputs/logs/server_baselines/yolov9s_visdrone_seed123.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolov9s.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 0 --seed 123 --project outputs/detectors/server_baselines --name yolov9s_visdrone_seed123"
"2026-05-19T01:41:17+09:00","server-extra-comparison-small","yolov9s.pt","2026","1","1","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolov9s_visdrone_seed2026","outputs/logs/server_baselines/yolov9s_visdrone_seed2026.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolov9s.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 1 --seed 2026 --project outputs/detectors/server_baselines --name yolov9s_visdrone_seed2026"
"2026-05-19T01:41:17+09:00","server-extra-comparison-small","yolov10s.pt","42","0","0","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolov10s_visdrone_seed42","outputs/logs/server_baselines/yolov10s_visdrone_seed42.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolov10s.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 0 --seed 42 --project outputs/detectors/server_baselines --name yolov10s_visdrone_seed42"
"2026-05-19T01:41:17+09:00","server-extra-comparison-small","yolov10s.pt","123","1","1","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolov10s_visdrone_seed123","outputs/logs/server_baselines/yolov10s_visdrone_seed123.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolov10s.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 1 --seed 123 --project outputs/detectors/server_baselines --name yolov10s_visdrone_seed123"
"2026-05-19T01:41:17+09:00","server-extra-comparison-small","yolov10s.pt","2026","0","0","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolov10s_visdrone_seed2026","outputs/logs/server_baselines/yolov10s_visdrone_seed2026.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolov10s.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 0 --seed 2026 --project outputs/detectors/server_baselines --name yolov10s_visdrone_seed2026"
"2026-05-19T01:41:17+09:00","server-extra-comparison-small","yolo26n.pt","42","1","1","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolo26n_visdrone_seed42","outputs/logs/server_baselines/yolo26n_visdrone_seed42.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolo26n.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 1 --seed 42 --project outputs/detectors/server_baselines --name yolo26n_visdrone_seed42"
"2026-05-19T01:41:17+09:00","server-extra-comparison-small","yolo26n.pt","123","0","0","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolo26n_visdrone_seed123","outputs/logs/server_baselines/yolo26n_visdrone_seed123.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolo26n.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 0 --seed 123 --project outputs/detectors/server_baselines --name yolo26n_visdrone_seed123"
"2026-05-19T01:41:17+09:00","server-extra-comparison-small","yolo26n.pt","2026","1","1","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolo26n_visdrone_seed2026","outputs/logs/server_baselines/yolo26n_visdrone_seed2026.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolo26n.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 1 --seed 2026 --project outputs/detectors/server_baselines --name yolo26n_visdrone_seed2026"
"2026-05-19T01:41:17+09:00","server-extra-comparison-small","yolo26s.pt","42","0","0","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolo26s_visdrone_seed42","outputs/logs/server_baselines/yolo26s_visdrone_seed42.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolo26s.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 0 --seed 42 --project outputs/detectors/server_baselines --name yolo26s_visdrone_seed42"
"2026-05-19T01:41:17+09:00","server-extra-comparison-small","yolo26s.pt","123","1","1","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolo26s_visdrone_seed123","outputs/logs/server_baselines/yolo26s_visdrone_seed123.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolo26s.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 1 --seed 123 --project outputs/detectors/server_baselines --name yolo26s_visdrone_seed123"
"2026-05-19T01:41:17+09:00","server-extra-comparison-small","yolo26s.pt","2026","0","0","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolo26s_visdrone_seed2026","outputs/logs/server_baselines/yolo26s_visdrone_seed2026.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolo26s.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 0 --seed 2026 --project outputs/detectors/server_baselines --name yolo26s_visdrone_seed2026"
